seed_id,target_id,source_ideology,source_topic,rank,condition
zaUVwiD2keU,bKbo8Rr5Y_0,anti_feminism,gender_conflict_discourse,14,fem_profile
zaUVwiD2keU,qhluH7CanNM,anti_feminism,gender_conflict_discourse,15,fem_profile
zaUVwiD2keU,cYuFnDyARBw,anti_feminism,gender_conflict_discourse,16,fem_profile
zaUVwiD2keU,4osogSFa7hA,anti_feminism,gender_conflict_discourse,17,fem_profile
zaUVwiD2keU,4m00WPCvRZw,anti_feminism,gender_conflict_discourse,18,fem_profile
zaUVwiD2keU,J1FNN34HCsQ,anti_feminism,gender_conflict_discourse,19,fem_profile
zaUVwiD2keU,RzS1QAX2ub0,anti_feminism,gender_conflict_discourse,20,fem_profile
2F4R2yv9Vv0,m-o4psmnF_8,anti_feminism,electoral_generational_conflict,1,fem_profile
2F4R2yv9Vv0,7eYJQqKFSyo,anti_feminism,electoral_generational_conflict,2,fem_profile
2F4R2yv9Vv0,zGghfKiwfD4,anti_feminism,electoral_generational_conflict,3,fem_profile
2F4R2yv9Vv0,mJXeb5iHSAg,anti_feminism,electoral_generational_conflict,4,fem_profile
2F4R2yv9Vv0,KSsNViYImt0,anti_feminism,electoral_generational_conflict,5,fem_profile
2F4R2yv9Vv0,WvX4hDBkFiE,anti_feminism,electoral_generational_conflict,6,fem_profile
2F4R2yv9Vv0,pZws_AxGxP0,anti_feminism,electoral_generational_conflict,7,fem_profile
2F4R2yv9Vv0,D2X2KX8WtFM,anti_feminism,electoral_generational_conflict,8,fem_profile
2F4R2yv9Vv0,sRFF64dEWC8,anti_feminism,electoral_generational_conflict,9,fem_profile
2F4R2yv9Vv0,qGZkmUMW_TM,anti_feminism,electoral_generational_conflict,10,fem_profile
2F4R2yv9Vv0,WGMgp8sup0w,anti_feminism,electoral_generational_conflict,11,fem_profile
2F4R2yv9Vv0,j714vCY8jjI,anti_feminism,electoral_generational_conflict,12,fem_profile
2F4R2yv9Vv0,XMPJMPasjk8,anti_feminism,electoral_generational_conflict,13,fem_profile
2F4R2yv9Vv0,9En5_6GmW08,anti_feminism,electoral_generational_conflict,14,fem_profile
2F4R2yv9Vv0,VpqzCWo2Ev4,anti_feminism,electoral_generational_conflict,15,fem_profile
2F4R2yv9Vv0,orkl3SS42BI,anti_feminism,electoral_generational_conflict,16,fem_profile
2F4R2yv9Vv0,uj-uWz-wsKI,anti_feminism,electoral_generational_conflict,17,fem_profile
2F4R2yv9Vv0,wtE9cbwaBnE,anti_feminism,electoral_generational_conflict,18,fem_profile
2F4R2yv9Vv0,_By71awkTZE,anti_feminism,electoral_generational_conflict,19,fem_profile
2F4R2yv9Vv0,yEN0bu8EoQY,anti_feminism,electoral_generational_conflict,20,fem_profile
U2oPNZkA6Do,rSqxxUXTkfU,anti_feminism,electoral_generational_conflict,1,fem_profile
U2oPNZkA6Do,5Z0XAnXu-ZI,anti_feminism,electoral_generational_conflict,2,fem_profile
U2oPNZkA6Do,kiUXIlY_WyM,anti_feminism,electoral_generational_conflict,3,fem_profile
U2oPNZkA6Do,D2X2KX8WtFM,anti_feminism,electoral_generational_conflict,4,fem_profile
U2oPNZkA6Do,j4M760uHsiY,anti_feminism,electoral_generational_conflict,5,fem_profile
U2oPNZkA6Do,Ylj5Aun0cjQ,anti_feminism,electoral_generational_conflict,6,fem_profile
U2oPNZkA6Do,jzztSUo8bmE,anti_feminism,electoral_generational_conflict,7,fem_profile
U2oPNZkA6Do,iutnOP0urNo,anti_feminism,electoral_generational_conflict,8,fem_profile
U2oPNZkA6Do,04zCXTKuMMk,anti_feminism,electoral_generational_conflict,9,fem_profile
U2oPNZkA6Do,q_aZzCwksLI,anti_feminism,electoral_generational_conflict,10,fem_profile
U2oPNZkA6Do,oGeXDTgU1AM,anti_feminism,electoral_generational_conflict,11,fem_profile
U2oPNZkA6Do,WvX4hDBkFiE,anti_feminism,electoral_generational_conflict,12,fem_profile
U2oPNZkA6Do,9En5_6GmW08,anti_feminism,electoral_generational_conflict,13,fem_profile
U2oPNZkA6Do,mJXeb5iHSAg,anti_feminism,electoral_generational_conflict,14,fem_profile
U2oPNZkA6Do,15qr0AMiM2M,anti_feminism,electoral_generational_conflict,15,fem_profile
U2oPNZkA6Do,7BkLJuyDevs,anti_feminism,electoral_generational_conflict,16,fem_profile
U2oPNZkA6Do,ljslJCU0zcI,anti_feminism,electoral_generational_conflict,17,fem_profile
U2oPNZkA6Do,orkl3SS42BI,anti_feminism,electoral_generational_conflict,18,fem_profile
U2oPNZkA6Do,WqUfPdkk_II,anti_feminism,electoral_generational_conflict,19,fem_profile
U2oPNZkA6Do,f_yEsI0ZNNo,anti_feminism,electoral_generational_conflict,20,fem_profile
5bD3xJ3MDf4,4ZNgXeNxfMQ,anti_feminism,beauty_norms,1,fem_profile
5bD3xJ3MDf4,5FOC-0P0UMw,anti_feminism,beauty_norms,2,fem_profile
5bD3xJ3MDf4,DQxC2XG7whc,anti_feminism,beauty_norms,3,fem_profile
5bD3xJ3MDf4,WvX4hDBkFiE,anti_feminism,beauty_norms,4,fem_profile
5bD3xJ3MDf4,LPZ5HYO1EaI,anti_feminism,beauty_norms,5,fem_profile
5bD3xJ3MDf4,K_IGrEmA7tM,anti_feminism,beauty_norms,6,fem_profile
5bD3xJ3MDf4,nMKp0JQ63oA,anti_feminism,beauty_norms,7,fem_profile
5bD3xJ3MDf4,WGMgp8sup0w,anti_feminism,beauty_norms,8,fem_profile
5bD3xJ3MDf4,wQjXjfpw2nM,anti_feminism,beauty_norms,9,fem_profile
5bD3xJ3MDf4,VpqzCWo2Ev4,anti_feminism,beauty_norms,10,fem_profile
5bD3xJ3MDf4,xKvVXzvfDPs,anti_feminism,beauty_norms,11,fem_profile
5bD3xJ3MDf4,RzS1QAX2ub0,anti_feminism,beauty_norms,12,fem_profile
5bD3xJ3MDf4,vO2Wl0F6QWs,anti_feminism,beauty_norms,13,fem_profile
5bD3xJ3MDf4,9En5_6GmW08,anti_feminism,beauty_norms,14,fem_profile
5bD3xJ3MDf4,itk5BjARJKU,anti_feminism,beauty_norms,15,fem_profile
5bD3xJ3MDf4,sRFF64dEWC8,anti_feminism,beauty_norms,16,fem_profile
5bD3xJ3MDf4,#NAME?,anti_feminism,beauty_norms,17,fem_profile
5bD3xJ3MDf4,nGjHJ2ZXwhE,anti_feminism,beauty_norms,18,fem_profile
5bD3xJ3MDf4,OeClrlcnuy8,anti_feminism,beauty_norms,19,fem_profile
5bD3xJ3MDf4,An7a7jXIxnk,anti_feminism,beauty_norms,20,fem_profile
39CppyooX14,HwtwaLvKggo,anti_feminism,beauty_norms,1,fem_profile
39CppyooX14,9En5_6GmW08,anti_feminism,beauty_norms,2,fem_profile
39CppyooX14,YIJwLt7tQXk,anti_feminism,beauty_norms,3,fem_profile
39CppyooX14,1821EfKXCaI,anti_feminism,beauty_norms,4,fem_profile
39CppyooX14,K_IGrEmA7tM,anti_feminism,beauty_norms,5,fem_profile
39CppyooX14,J1_JW38xQMk,anti_feminism,beauty_norms,6,fem_profile
39CppyooX14,MoXIxX84Wtg,anti_feminism,beauty_norms,7,fem_profile
39CppyooX14,mJXeb5iHSAg,anti_feminism,beauty_norms,8,fem_profile
39CppyooX14,4uCznFPqcHE,anti_feminism,beauty_norms,9,fem_profile
39CppyooX14,WvX4hDBkFiE,anti_feminism,beauty_norms,10,fem_profile
39CppyooX14,VpqzCWo2Ev4,anti_feminism,beauty_norms,11,fem_profile
39CppyooX14,AYdoIdnOVt4,anti_feminism,beauty_norms,12,fem_profile
39CppyooX14,sRFF64dEWC8,anti_feminism,beauty_norms,13,fem_profile
39CppyooX14,WGMgp8sup0w,anti_feminism,beauty_norms,14,fem_profile
39CppyooX14,7BkLJuyDevs,anti_feminism,beauty_norms,15,fem_profile
39CppyooX14,VAm5akxYnNA,anti_feminism,beauty_norms,16,fem_profile
39CppyooX14,uUplfLWq8hA,anti_feminism,beauty_norms,17,fem_profile
39CppyooX14,NKIsuDKMWyk,anti_feminism,beauty_norms,18,fem_profile
39CppyooX14,Oyus6N4elwM,anti_feminism,beauty_norms,19,fem_profile
39CppyooX14,bKbo8Rr5Y_0,anti_feminism,beauty_norms,20,fem_profile
