seed_id,target_id,source_ideology,source_topic,rank,condition,target_ideology,target_topic
8ZKbKSHK0qY,PPyNQssJ15c,feminism,dating_marriage,15,baseline ,neutral,other
8ZKbKSHK0qY,XyLaeyBzZL8,feminism,dating_marriage,16,baseline ,neutral,gender_conflict_discourse
8ZKbKSHK0qY,jgkG_agWrYA,feminism,dating_marriage,17,baseline ,neutral,other
8ZKbKSHK0qY,dr73DK3OPOs,feminism,dating_marriage,18,baseline ,neutral,other
8ZKbKSHK0qY,RzS1QAX2ub0,feminism,dating_marriage,19,baseline ,neutral,gender_conflict_discourse
8ZKbKSHK0qY,XTbYKHR--H4,feminism,dating_marriage,20,baseline ,neutral,other
3luW934Kknw,mLEzGjiowvA,feminism,dating_marriage,1,baseline ,feminism,dating_marriage
3luW934Kknw,-5BiatsX8b4,feminism,dating_marriage,2,baseline ,neutral,dating_marriage
3luW934Kknw,kWP6Ij1U2Sg,feminism,dating_marriage,3,baseline ,neutral,other
3luW934Kknw,LS9OGiyopuU,feminism,dating_marriage,4,baseline ,feminism,gender_conflict_discourse
3luW934Kknw,tMiKfOv6WoI,feminism,dating_marriage,5,baseline ,feminism,dating_marriage
3luW934Kknw,EB_BgVP-UAw,feminism,dating_marriage,6,baseline ,neutral,other
3luW934Kknw,nRHndYQatN8,feminism,dating_marriage,7,baseline ,feminism,sexual_violence
3luW934Kknw,g7uqha0abEs,feminism,dating_marriage,8,baseline ,feminism,dating_marriage
3luW934Kknw,jgkG_agWrYA,feminism,dating_marriage,9,baseline ,neutral,other
3luW934Kknw,3snrFbxapZ4,feminism,dating_marriage,10,baseline ,neutral,dating_marriage
3luW934Kknw,PlzM9QwUpRM,feminism,dating_marriage,11,baseline ,feminism,sexual_violence
3luW934Kknw,Jk0n1Bn9R8M,feminism,dating_marriage,12,baseline ,neutral,other
3luW934Kknw,oWDVTIc5Hf8,feminism,dating_marriage,13,baseline ,neutral,other
3luW934Kknw,SRjP23ZSxf4,feminism,dating_marriage,14,baseline ,feminism,sexual_violence
3luW934Kknw,Q6_7PhOgqVw,feminism,dating_marriage,15,baseline ,feminism,sexual_violence
3luW934Kknw,YKdO8MLdh0Y,feminism,dating_marriage,16,baseline ,feminism,dating_marriage
3luW934Kknw,go-p5G9vD1U,feminism,dating_marriage,17,baseline ,neutral,other
3luW934Kknw,pUF1deU9eL8,feminism,dating_marriage,18,baseline ,feminism,gender_conflict_discourse
3luW934Kknw,tuFRGarPT0w,feminism,dating_marriage,19,baseline ,feminism,dating_marriage
3luW934Kknw,EnQzS7_WMe0,feminism,dating_marriage,20,baseline ,feminism,electoral_generational_conflict
sQvZbI80IvQ,gSpI3D5ofuM,feminism,gender_conflict_discourse,1,baseline ,neutral,other
sQvZbI80IvQ,mukwdTwn-1g,feminism,gender_conflict_discourse,2,baseline ,neutral,other
sQvZbI80IvQ,nAi_OFSvdVw,feminism,gender_conflict_discourse,3,baseline ,neutral,other
sQvZbI80IvQ,UY_5u8K6_gw,feminism,gender_conflict_discourse,4,baseline ,neutral,other
sQvZbI80IvQ,cHT6T04cRCk,feminism,gender_conflict_discourse,5,baseline ,neutral,other
sQvZbI80IvQ,Rt4c5gOk09s,feminism,gender_conflict_discourse,6,baseline ,neutral,other
sQvZbI80IvQ,yHzJpEdZmr8,feminism,gender_conflict_discourse,7,baseline ,neutral,other
sQvZbI80IvQ,kGikrbiRoLk,feminism,gender_conflict_discourse,8,baseline ,neutral,other
sQvZbI80IvQ,MHyc-6mU6Aw,feminism,gender_conflict_discourse,9,baseline ,anti_feminism,gender_conflict_discourse
sQvZbI80IvQ,MW_kYAFav-c,feminism,gender_conflict_discourse,10,baseline ,neutral,other
sQvZbI80IvQ,I_JPEYnw8-w,feminism,gender_conflict_discourse,11,baseline ,feminism,gender_conflict_discourse
sQvZbI80IvQ,RorfZoZpX3k,feminism,gender_conflict_discourse,12,baseline ,neutral,other
sQvZbI80IvQ,Rqm5o4See0Y,feminism,gender_conflict_discourse,13,baseline ,neutral,other
sQvZbI80IvQ,3aNtTUHJeDY,feminism,gender_conflict_discourse,14,baseline ,neutral,other
sQvZbI80IvQ,XAdR1PaPzqQ,feminism,gender_conflict_discourse,15,baseline ,neutral,other
sQvZbI80IvQ,n1GqTdf9RvM,feminism,gender_conflict_discourse,16,baseline ,neutral,other
sQvZbI80IvQ,ToJO0Umf-6c,feminism,gender_conflict_discourse,17,baseline ,neutral,dating_marriage
sQvZbI80IvQ,HaYNqWBaanI,feminism,gender_conflict_discourse,18,baseline ,neutral,other
sQvZbI80IvQ,skMJbOLdo5E,feminism,gender_conflict_discourse,19,baseline ,feminism,sexual_violence
sQvZbI80IvQ,3DOWKeoeskU,feminism,gender_conflict_discourse,20,baseline ,neutral,other
5FOC-0P0UMw,aGMEoG7apms,feminism,gender_conflict_discourse,1,baseline ,neutral,other
5FOC-0P0UMw,KwQGipFqFjI,feminism,gender_conflict_discourse,2,baseline ,neutral,other
5FOC-0P0UMw,W_ChhnAM7GY,feminism,gender_conflict_discourse,3,baseline ,neutral,other
5FOC-0P0UMw,hiwVgLlZ4r4,feminism,gender_conflict_discourse,4,baseline ,feminism,gender_conflict_discourse
5FOC-0P0UMw,wcDARQ7emv4,feminism,gender_conflict_discourse,5,baseline ,neutral,other
5FOC-0P0UMw,hKIYrlM2csA,feminism,gender_conflict_discourse,6,baseline ,feminism,dating_marriage
5FOC-0P0UMw,muEOOUe9YSI,feminism,gender_conflict_discourse,7,baseline ,neutral,other
5FOC-0P0UMw,dQRKL4BxrEM,feminism,gender_conflict_discourse,8,baseline ,anti_feminism,gender_conflict_discourse
5FOC-0P0UMw,UygkOVbQyHM,feminism,gender_conflict_discourse,9,baseline ,neutral,other
5FOC-0P0UMw,I3BTokVVH9U,feminism,gender_conflict_discourse,10,baseline ,feminism,gender_conflict_discourse
5FOC-0P0UMw,WY8VfgiXYn8,feminism,gender_conflict_discourse,11,baseline ,neutral,other
5FOC-0P0UMw,ERxtacu4Omw,feminism,gender_conflict_discourse,12,baseline ,feminism,gender_conflict_discourse
5FOC-0P0UMw,u_oPIkQzmbw,feminism,gender_conflict_discourse,13,baseline ,neutral,other
5FOC-0P0UMw,veaFGGu31EQ,feminism,gender_conflict_discourse,14,baseline ,neutral,other
5FOC-0P0UMw,tyyPeEF6vS8,feminism,gender_conflict_discourse,15,baseline ,neutral,other
5FOC-0P0UMw,oWDVTIc5Hf8,feminism,gender_conflict_discourse,16,baseline ,neutral,other
5FOC-0P0UMw,qnGl7bIrFHI,feminism,gender_conflict_discourse,17,baseline ,neutral,other
5FOC-0P0UMw,iRgp8oBiAmw,feminism,gender_conflict_discourse,18,baseline ,neutral,other
5FOC-0P0UMw,i7rQL973oFM,feminism,gender_conflict_discourse,19,baseline ,neutral,other
5FOC-0P0UMw,PtnREqwml2A,feminism,gender_conflict_discourse,20,baseline ,neutral,other
TJmGWOjlNKk,o9ExNllLUYY,feminism,electoral_generational_conflict,1,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,4wmYHkruOOA,feminism,electoral_generational_conflict,2,baseline ,anti_feminism,electoral_generational_conflict
TJmGWOjlNKk,h6hZNwiMMx4,feminism,electoral_generational_conflict,3,baseline ,neutral,other
TJmGWOjlNKk,ILlbMhu1B60,feminism,electoral_generational_conflict,4,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,gSpI3D5ofuM,feminism,electoral_generational_conflict,5,baseline ,neutral,other
TJmGWOjlNKk,6RcCrJAA5co,feminism,electoral_generational_conflict,6,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,BP-QTlaOCh4,feminism,electoral_generational_conflict,7,baseline ,neutral,dating_marriage
TJmGWOjlNKk,Bn7EM7NFAGE,feminism,electoral_generational_conflict,8,baseline ,anti_feminism,electoral_generational_conflict
TJmGWOjlNKk,BxNg45UTFGU,feminism,electoral_generational_conflict,9,baseline ,neutral,other
TJmGWOjlNKk,dcxgU8d2Oq4,feminism,electoral_generational_conflict,10,baseline ,neutral,other
TJmGWOjlNKk,9lozF2-cOVw,feminism,electoral_generational_conflict,11,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,FjyInTjK2GM,feminism,electoral_generational_conflict,12,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,Cz6F9uUiRr4,feminism,electoral_generational_conflict,13,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,ZW1bIqDrBEo,feminism,electoral_generational_conflict,14,baseline ,neutral,other
TJmGWOjlNKk,by2WI2Bb4QY,feminism,electoral_generational_conflict,15,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,yppKY5ZkJT0,feminism,electoral_generational_conflict,16,baseline ,neutral,other
TJmGWOjlNKk,OUk_fiG3h98,feminism,electoral_generational_conflict,17,baseline ,anti_feminism,electoral_generational_conflict
TJmGWOjlNKk,wK0lOuZr7oY,feminism,electoral_generational_conflict,18,baseline ,feminism,electoral_generational_conflict
TJmGWOjlNKk,DN0iz0ZaOYE,feminism,electoral_generational_conflict,19,baseline ,neutral,electoral_generational_conflict
TJmGWOjlNKk,YhmpBeMV7Pc,feminism,electoral_generational_conflict,20,baseline ,anti_feminism,electoral_generational_conflict
LyeObL_dUT4,oGrdnwNZGQo,feminism,electoral_generational_conflict,1,baseline ,feminism,gender_conflict_discourse
LyeObL_dUT4,BxNg45UTFGU,feminism,electoral_generational_conflict,2,baseline ,neutral,other
LyeObL_dUT4,3EtCmXpaMCk,feminism,electoral_generational_conflict,3,baseline ,neutral,gender_conflict_discourse
LyeObL_dUT4,cHT6T04cRCk,feminism,electoral_generational_conflict,4,baseline ,neutral,other
LyeObL_dUT4,ZW1bIqDrBEo,feminism,electoral_generational_conflict,5,baseline ,neutral,other
LyeObL_dUT4,Nx-uCQwffBI,feminism,electoral_generational_conflict,6,baseline ,feminism,gender_conflict_discourse
LyeObL_dUT4,go-p5G9vD1U,feminism,electoral_generational_conflict,7,baseline ,neutral,other
LyeObL_dUT4,eqR32c86ZlY,feminism,electoral_generational_conflict,8,baseline ,anti_feminism,gender_conflict_discourse
LyeObL_dUT4,YHGKpSsCr3Q,feminism,electoral_generational_conflict,9,baseline ,neutral,other
LyeObL_dUT4,oWDVTIc5Hf8,feminism,electoral_generational_conflict,10,baseline ,neutral,other
LyeObL_dUT4,Jk0n1Bn9R8M,feminism,electoral_generational_conflict,11,baseline ,neutral,other
LyeObL_dUT4,zXmfbDTCiIs,feminism,electoral_generational_conflict,12,baseline ,neutral,electoral_generational_conflict
LyeObL_dUT4,mukwdTwn-1g,feminism,electoral_generational_conflict,13,baseline ,neutral,other
LyeObL_dUT4,i5P21lVKfRo,feminism,electoral_generational_conflict,14,baseline ,neutral,other
LyeObL_dUT4,gSpI3D5ofuM,feminism,electoral_generational_conflict,15,baseline ,neutral,other
LyeObL_dUT4,LS9OGiyopuU,feminism,electoral_generational_conflict,16,baseline ,feminism,gender_conflict_discourse
LyeObL_dUT4,NPqLzkyiKgE,feminism,electoral_generational_conflict,17,baseline ,neutral,other
LyeObL_dUT4,ADXVtUTgdA4,feminism,electoral_generational_conflict,18,baseline ,neutral,other
LyeObL_dUT4,irTLbj7y9no,feminism,electoral_generational_conflict,19,baseline ,neutral,electoral_generational_conflict
LyeObL_dUT4,XAdR1PaPzqQ,feminism,electoral_generational_conflict,20,baseline ,neutral,other
z8UvpvzEHdA,YwIPtdhUvT4,feminism,beauty_norms,1,baseline ,neutral,other
z8UvpvzEHdA,ix-9_3anNQY,feminism,beauty_norms,2,baseline ,neutral,other
z8UvpvzEHdA,UY_5u8K6_gw,feminism,beauty_norms,3,baseline ,neutral,other
z8UvpvzEHdA,hHyiXeZJ3R4,feminism,beauty_norms,4,baseline ,neutral,other
z8UvpvzEHdA,Tslysu_mtyc,feminism,beauty_norms,5,baseline ,neutral,other
z8UvpvzEHdA,uzH78u0TmwQ,feminism,beauty_norms,6,baseline ,neutral,other
z8UvpvzEHdA,iEj3cObJpDk,feminism,beauty_norms,7,baseline ,neutral,other
z8UvpvzEHdA,chArN2Hle4U,feminism,beauty_norms,8,baseline ,neutral,other
z8UvpvzEHdA,61U91BW-M8A,feminism,beauty_norms,9,baseline ,neutral,other
z8UvpvzEHdA,v0NBwdG5pZU,feminism,beauty_norms,10,baseline ,neutral,other
z8UvpvzEHdA,YbcUWkVIPlA,feminism,beauty_norms,11,baseline ,neutral,other
z8UvpvzEHdA,8CAKRqXf5Hw,feminism,beauty_norms,12,baseline ,neutral,other
z8UvpvzEHdA,go-p5G9vD1U,feminism,beauty_norms,13,baseline ,neutral,other
z8UvpvzEHdA,NS7tSrMrWsc,feminism,beauty_norms,14,baseline ,neutral,other
z8UvpvzEHdA,K0-6reET2BY,feminism,beauty_norms,15,baseline ,neutral,other
z8UvpvzEHdA,OOz95-8tQic,feminism,beauty_norms,16,baseline ,neutral,other
z8UvpvzEHdA,cFZP__8CznQ,feminism,beauty_norms,17,baseline ,neutral,other
z8UvpvzEHdA,jgkG_agWrYA,feminism,beauty_norms,18,baseline ,neutral,other
z8UvpvzEHdA,QJEFSVQOdXU,feminism,beauty_norms,19,baseline ,neutral,other
z8UvpvzEHdA,HHp4rjhJsWI,feminism,beauty_norms,20,baseline ,neutral,other
3jpnH2GkO28,h6hZNwiMMx4,feminism,beauty_norms,1,baseline ,neutral,other
3jpnH2GkO28,Nio8kQ3KeTM,feminism,beauty_norms,2,baseline ,feminism,electoral_generational_conflict
3jpnH2GkO28,PxuaoxcRMpw,feminism,beauty_norms,3,baseline ,feminism,electoral_generational_conflict
3jpnH2GkO28,HJ38uLfFEIY,feminism,beauty_norms,4,baseline ,feminism,electoral_generational_conflict
3jpnH2GkO28,PiPp3KsrIZ4,feminism,beauty_norms,5,baseline ,neutral,other
3jpnH2GkO28,G5pWuAHSAJo,feminism,beauty_norms,6,baseline ,neutral,other
3jpnH2GkO28,lCChrhhIUWo,feminism,beauty_norms,7,baseline ,neutral,other
3jpnH2GkO28,8UWv-MNYHQc,feminism,beauty_norms,8,baseline ,neutral,other
3jpnH2GkO28,UY_5u8K6_gw,feminism,beauty_norms,9,baseline ,neutral,other
3jpnH2GkO28,2EtBxXrgbK0,feminism,beauty_norms,10,baseline ,neutral,other
3jpnH2GkO28,iLNXliI0dAI,feminism,beauty_norms,11,baseline ,neutral,other
3jpnH2GkO28,etjMJKGqLhM,feminism,beauty_norms,12,baseline ,feminism,electoral_generational_conflict
3jpnH2GkO28,OOz95-8tQic,feminism,beauty_norms,13,baseline ,neutral,other
3jpnH2GkO28,r1oEOjug_cI,feminism,beauty_norms,14,baseline ,feminism,electoral_generational_conflict
3jpnH2GkO28,9ToUnIKtuPU,feminism,beauty_norms,15,baseline ,neutral,other
3jpnH2GkO28,Dr5zebXpO-M,feminism,beauty_norms,16,baseline ,neutral,other
3jpnH2GkO28,YJfP-VJfbw0,feminism,beauty_norms,17,baseline ,neutral,other
3jpnH2GkO28,OvQ2vufa1TI,feminism,beauty_norms,18,baseline ,neutral,other
3jpnH2GkO28,lyMTZyxVLJA,feminism,beauty_norms,19,baseline ,feminism,sexual_violence
3jpnH2GkO28,ji8jgVNI0t4,feminism,beauty_norms,20,baseline ,neutral,other
I8X66YHIHEA,rJGCjSYSo-k,anti_feminism,sexual_violence,1,anti_profile,neutral,other
I8X66YHIHEA,xUwikz7-wEg,anti_feminism,sexual_violence,2,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,aylGYuAuCqQ,anti_feminism,sexual_violence,3,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,1-OQ6yG9OIU,anti_feminism,sexual_violence,4,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,KNoj5e1v8xI,anti_feminism,sexual_violence,5,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,nowv3h-ajSc,anti_feminism,sexual_violence,6,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,MikbGE4YClE,anti_feminism,sexual_violence,7,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,gi3jLUXGKf8,anti_feminism,sexual_violence,8,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,YGDuA28H82A,anti_feminism,sexual_violence,9,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,gs-h6oFgcQY,anti_feminism,sexual_violence,10,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,Xz3lfEerJyw,anti_feminism,sexual_violence,11,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,WUAPu89oRNs,anti_feminism,sexual_violence,12,anti_profile,neutral,sexual_violence
I8X66YHIHEA,lInyt3KsQUE,anti_feminism,sexual_violence,13,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,2xE00wGzy1M,anti_feminism,sexual_violence,14,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,2y-7CZF0qnM,anti_feminism,sexual_violence,15,anti_profile,anti_feminism,gender_conflict_discourse
I8X66YHIHEA,nai3-5nbc6M,anti_feminism,sexual_violence,16,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,QGaRYR3_HOU,anti_feminism,sexual_violence,17,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,wguFOXUrdtE,anti_feminism,sexual_violence,18,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,ZVI7iSMVsGs,anti_feminism,sexual_violence,19,anti_profile,anti_feminism,sexual_violence
I8X66YHIHEA,s1oI9ZTSCdo,anti_feminism,sexual_violence,20,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,nowv3h-ajSc,anti_feminism,sexual_violence,1,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,ZPk-6asr_Lc,anti_feminism,sexual_violence,2,anti_profile,neutral,other
2xE00wGzy1M,s1oI9ZTSCdo,anti_feminism,sexual_violence,3,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,gi3jLUXGKf8,anti_feminism,sexual_violence,4,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,C9H93Y38PEk,anti_feminism,sexual_violence,5,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,QEnwaVUNCaU,anti_feminism,sexual_violence,6,anti_profile,feminism,sexual_violence
2xE00wGzy1M,DKrK3oXyMes,anti_feminism,sexual_violence,7,anti_profile,neutral,other
2xE00wGzy1M,QGaRYR3_HOU,anti_feminism,sexual_violence,8,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,9LmoMnzBcHI,anti_feminism,sexual_violence,9,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,rJGCjSYSo-k,anti_feminism,sexual_violence,10,anti_profile,neutral,other
2xE00wGzy1M,nai3-5nbc6M,anti_feminism,sexual_violence,11,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,xUwikz7-wEg,anti_feminism,sexual_violence,12,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,Gmxu0lRjLjg,anti_feminism,sexual_violence,13,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,9ELcDEr5WQ0,anti_feminism,sexual_violence,14,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,iQlK9nwsOA4,anti_feminism,sexual_violence,15,anti_profile,feminism,sexual_violence
2xE00wGzy1M,gs-h6oFgcQY,anti_feminism,sexual_violence,16,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,EoVx1l5znNc,anti_feminism,sexual_violence,17,anti_profile,neutral,other
2xE00wGzy1M,jrT3SmKgrOo,anti_feminism,sexual_violence,18,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,B4R_23OZYT4,anti_feminism,sexual_violence,19,anti_profile,anti_feminism,sexual_violence
2xE00wGzy1M,MJKHQwNX3Uk,anti_feminism,sexual_violence,20,anti_profile,anti_feminism,sexual_violence
A9kKp94b8kw,KCOyva7wgVs,anti_feminism,dating_marriage,1,anti_profile,anti_feminism,dating_marriage
A9kKp94b8kw,6P4iYOBw-sQ,anti_feminism,dating_marriage,2,anti_profile,anti_feminism,gender_conflict_discourse
A9kKp94b8kw,5bD3xJ3MDf4,anti_feminism,dating_marriage,3,anti_profile,anti_feminism,other
A9kKp94b8kw,0IQpJao9848,anti_feminism,dating_marriage,4,anti_profile,anti_feminism,dating_marriage
A9kKp94b8kw,qmo3zASNdp8,anti_feminism,dating_marriage,5,anti_profile,anti_feminism,sexual_violence
A9kKp94b8kw,jF5H_9B_RwQ,anti_feminism,dating_marriage,6,anti_profile,neutral,other
A9kKp94b8kw,tV17VtAcw9M,anti_feminism,dating_marriage,7,anti_profile,neutral,other
A9kKp94b8kw,-ErDs1gsz6w,anti_feminism,dating_marriage,8,anti_profile,neutral,other
A9kKp94b8kw,vNBhTsr1m30,anti_feminism,dating_marriage,9,anti_profile,neutral,other
A9kKp94b8kw,RcyfTndrlYY,anti_feminism,dating_marriage,10,anti_profile,neutral,dating_marriage
A9kKp94b8kw,inrVnIrVAQA,anti_feminism,dating_marriage,11,anti_profile,anti_feminism,dating_marriage
A9kKp94b8kw,2y-7CZF0qnM,anti_feminism,dating_marriage,12,anti_profile,anti_feminism,gender_conflict_discourse
A9kKp94b8kw,AYQHrNxNu8Y,anti_feminism,dating_marriage,13,anti_profile,neutral,other
A9kKp94b8kw,Riu6YgnKGo8,anti_feminism,dating_marriage,14,anti_profile,anti_feminism,dating_marriage
A9kKp94b8kw,C9H93Y38PEk,anti_feminism,dating_marriage,15,anti_profile,anti_feminism,sexual_violence
A9kKp94b8kw,9U3zDKuqtvM,anti_feminism,dating_marriage,16,anti_profile,neutral,other
A9kKp94b8kw,aL49FHbPBSQ,anti_feminism,dating_marriage,17,anti_profile,neutral,electoral_generational_conflict
A9kKp94b8kw,KNpj0CIKwIw,anti_feminism,dating_marriage,18,anti_profile,neutral,other
A9kKp94b8kw,2nTTu1FyTQg,anti_feminism,dating_marriage,19,anti_profile,anti_feminism,dating_marriage
A9kKp94b8kw,DKrK3oXyMes,anti_feminism,dating_marriage,20,anti_profile,neutral,other
PrfaI9z0mGU,6DMGWzFkEcE,anti_feminism,dating_marriage,1,anti_profile,neutral,dating_marriage
PrfaI9z0mGU,2y-7CZF0qnM,anti_feminism,dating_marriage,2,anti_profile,anti_feminism,gender_conflict_discourse
PrfaI9z0mGU,5bD3xJ3MDf4,anti_feminism,dating_marriage,3,anti_profile,anti_feminism,other
PrfaI9z0mGU,2xE00wGzy1M,anti_feminism,dating_marriage,4,anti_profile,anti_feminism,sexual_violence
PrfaI9z0mGU,KCOyva7wgVs,anti_feminism,dating_marriage,5,anti_profile,anti_feminism,dating_marriage
PrfaI9z0mGU,FDbx2ACTIgY,anti_feminism,dating_marriage,6,anti_profile,anti_feminism,dating_marriage
PrfaI9z0mGU,s27qp6CL5DM,anti_feminism,dating_marriage,7,anti_profile,neutral,other
PrfaI9z0mGU,oO9bNvepZfU,anti_feminism,dating_marriage,8,anti_profile,anti_feminism,dating_marriage
PrfaI9z0mGU,jF5H_9B_RwQ,anti_feminism,dating_marriage,9,anti_profile,neutral,other
PrfaI9z0mGU,DKrK3oXyMes,anti_feminism,dating_marriage,10,anti_profile,neutral,other
PrfaI9z0mGU,tV17VtAcw9M,anti_feminism,dating_marriage,11,anti_profile,neutral,other
PrfaI9z0mGU,Cr-4KwESJoo,anti_feminism,dating_marriage,12,anti_profile,anti_feminism,dating_marriage
PrfaI9z0mGU,6P4iYOBw-sQ,anti_feminism,dating_marriage,13,anti_profile,anti_feminism,gender_conflict_discourse
PrfaI9z0mGU,xUwikz7-wEg,anti_feminism,dating_marriage,14,anti_profile,anti_feminism,sexual_violence
PrfaI9z0mGU,4Sj2DG3wNvs,anti_feminism,dating_marriage,15,anti_profile,anti_feminism,dating_marriage
PrfaI9z0mGU,ZeT1skHOXOA,anti_feminism,dating_marriage,16,anti_profile,neutral,other
PrfaI9z0mGU,RcyfTndrlYY,anti_feminism,dating_marriage,17,anti_profile,neutral,dating_marriage
PrfaI9z0mGU,vNBhTsr1m30,anti_feminism,dating_marriage,18,anti_profile,neutral,other
PrfaI9z0mGU,-ErDs1gsz6w,anti_feminism,dating_marriage,19,anti_profile,neutral,other
PrfaI9z0mGU,dj_QzDTRg5g,anti_feminism,dating_marriage,20,anti_profile,anti_feminism,gender_conflict_discourse
rDWTEVUfEcY,Kd0AnbxYFQ0,anti_feminism,gender_conflict_discourse,1,anti_profile,neutral,other
rDWTEVUfEcY,LpWVunRgmrA,anti_feminism,gender_conflict_discourse,2,anti_profile,neutral,other
rDWTEVUfEcY,LclWjFGSomw,anti_feminism,gender_conflict_discourse,3,anti_profile,neutral,sexual_violence
rDWTEVUfEcY,vNBhTsr1m30,anti_feminism,gender_conflict_discourse,4,anti_profile,neutral,other
rDWTEVUfEcY,spj_nWAf0d4,anti_feminism,gender_conflict_discourse,5,anti_profile,feminism,sexual_violence
rDWTEVUfEcY,tV17VtAcw9M,anti_feminism,gender_conflict_discourse,6,anti_profile,neutral,other
rDWTEVUfEcY,rJGCjSYSo-k,anti_feminism,gender_conflict_discourse,7,anti_profile,neutral,other
rDWTEVUfEcY,gs-h6oFgcQY,anti_feminism,gender_conflict_discourse,8,anti_profile,anti_feminism,sexual_violence
rDWTEVUfEcY,nTjUCO6DWj8,anti_feminism,gender_conflict_discourse,9,anti_profile,neutral,other
rDWTEVUfEcY,qYyoggbRY34,anti_feminism,gender_conflict_discourse,10,anti_profile,neutral,other
rDWTEVUfEcY,NeDrIyYOWk8,anti_feminism,gender_conflict_discourse,11,anti_profile,neutral,other
rDWTEVUfEcY,JQTnSR0yH2Q,anti_feminism,gender_conflict_discourse,12,anti_profile,neutral,other
rDWTEVUfEcY,tVrwivMmmE4,anti_feminism,gender_conflict_discourse,13,anti_profile,neutral,other
rDWTEVUfEcY,ZPk-6asr_Lc,anti_feminism,gender_conflict_discourse,14,anti_profile,neutral,other
rDWTEVUfEcY,d7XzJN0ktXo,anti_feminism,gender_conflict_discourse,15,anti_profile,neutral,electoral_generational_conflict
rDWTEVUfEcY,cSjNCIlJt-U,anti_feminism,gender_conflict_discourse,16,anti_profile,neutral,other
rDWTEVUfEcY,MiRO29jPhwM,anti_feminism,gender_conflict_discourse,17,anti_profile,neutral,other
rDWTEVUfEcY,izEiVz7uGcc,anti_feminism,gender_conflict_discourse,18,anti_profile,neutral,other
rDWTEVUfEcY,mnsVlIUXB2w,anti_feminism,gender_conflict_discourse,19,anti_profile,neutral,other
rDWTEVUfEcY,7qDEs2E6uvw,anti_feminism,gender_conflict_discourse,20,anti_profile,neutral,other
zaUVwiD2keU,tV17VtAcw9M,anti_feminism,gender_conflict_discourse,1,anti_profile,neutral,other
zaUVwiD2keU,gs-h6oFgcQY,anti_feminism,gender_conflict_discourse,2,anti_profile,anti_feminism,sexual_violence
zaUVwiD2keU,QEnwaVUNCaU,anti_feminism,gender_conflict_discourse,3,anti_profile,feminism,sexual_violence
zaUVwiD2keU,AYQHrNxNu8Y,anti_feminism,gender_conflict_discourse,4,anti_profile,neutral,other
zaUVwiD2keU,iQlK9nwsOA4,anti_feminism,gender_conflict_discourse,5,anti_profile,feminism,sexual_violence
zaUVwiD2keU,vNBhTsr1m30,anti_feminism,gender_conflict_discourse,6,anti_profile,neutral,other
zaUVwiD2keU,ZPk-6asr_Lc,anti_feminism,gender_conflict_discourse,7,anti_profile,neutral,other
zaUVwiD2keU,2xE00wGzy1M,anti_feminism,gender_conflict_discourse,8,anti_profile,anti_feminism,sexual_violence
zaUVwiD2keU,xUwikz7-wEg,anti_feminism,gender_conflict_discourse,9,anti_profile,anti_feminism,sexual_violence
zaUVwiD2keU,izEiVz7uGcc,anti_feminism,gender_conflict_discourse,10,anti_profile,neutral,other
zaUVwiD2keU,sVvp_DPgFZE,anti_feminism,gender_conflict_discourse,11,anti_profile,feminism,sexual_violence
